Name,Location,Year,Kilometers_Driven,Owner_Type,Engine,Power,Seats,Price_Lakhs,Mileage_kmpl,Mileage_kmkg,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Current_Age,Price_Per_Year
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,Second,2179.0,120.0,8.0,6.21,11.79,13.0,False,False,False,14,0.44357142857142856
Datsun GO Plus T,Kolkata,2016,12800,First,1198.0,67.0,7.0,3.25,19.44,13.0,False,True,True,9,0.3611111111111111
Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,First,2179.0,120.0,7.0,9.75,15.4,13.0,False,False,True,9,1.0833333333333333
Honda Amaze S AT i-Vtech,Mumbai,2014,39000,First,1198.0,86.7,5.0,4.45,15.5,13.0,False,True,False,11,0.40454545454545454
Honda City i-DTEC ZX,Pune,2017,42000,First,1498.0,98.6,5.0,12.0,25.6,13.0,False,False,True,8,1.5
Tata Indigo GLE,Chennai,2008,73000,First,1396.0,65.0,5.0,0.8,14.4,13.0,False,True,True,17,0.047058823529411764
Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,First,1186.0,73.97,5.0,5.95,24.0,13.0,False,False,True,7,0.85
Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,First,1396.0,105.5,5.0,5.25,17.43,13.0,False,True,True,11,0.4772727272727273
Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,First,2393.0,147.8,7.0,22.2,13.68,13.0,False,False,True,6,3.6999999999999997
BMW X1 sDrive20d,Jaipur,2012,63000,First,1995.0,184.0,5.0,13.5,17.05,13.0,False,False,False,13,1.0384615384615385
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,First,1968.0,138.03,5.0,13.5,16.96,13.0,False,False,False,10,1.35
Ford Figo Diesel ZXI,Delhi,2014,66000,First,1399.0,68.05,5.0,3.47,20.0,13.0,False,False,True,11,0.3154545454545455
Mahindra Ssangyong Rexton RX7,Ahmedabad,2013,80000,Second,2696.0,184.0,7.0,9.5,11.18,13.0,False,False,False,12,0.7916666666666666
Volkswagen Vento Petrol Highline,Chennai,2011,37000,First,1598.0,103.6,5.0,4.8,15.04,13.0,False,True,True,14,0.34285714285714286
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,First,1598.0,103.52,5.0,6.54,15.0,13.0,False,True,True,9,0.7266666666666667
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,First,1198.0,73.9,5.0,3.1,16.47,13.0,False,True,True,13,0.23846153846153847
Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,First,1248.0,88.5,5.0,7.99,23.65,13.0,False,False,True,10,0.799
Toyota Corolla Altis G,Kolkata,2009,45000,Second,1798.0,138.1,5.0,3.3,14.53,13.0,False,True,True,16,0.20625
Maruti Ertiga ZDI,Bangalore,2015,74000,First,1248.0,88.8,7.0,8.75,20.77,13.0,False,False,True,10,0.875
Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,First,1197.0,80.0,5.0,4.19,19.2,13.0,False,True,False,12,0.3491666666666667
Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,First,2143.0,136.0,5.0,30.77,17.9,13.0,False,False,False,6,5.128333333333333
Honda City ZX VTEC,Jaipur,2006,95000,Second,1497.0,100.0,5.0,2.11,16.9,13.0,False,True,True,19,0.11105263157894736
Mahindra KUV 100 G80 K8,Jaipur,2018,15900,First,1198.0,82.0,6.0,6.25,18.15,13.0,False,True,True,7,0.8928571428571429
Toyota Fortuner 3.0 Diesel,Delhi,2011,151000,First,2982.0,171.0,7.0,11.4,11.5,13.0,False,False,True,14,0.8142857142857143
Honda City 1.5 V MT,Bangalore,2011,65000,First,1497.0,118.0,5.0,5.2,17.0,13.0,False,True,True,14,0.37142857142857144
Audi A6 35 TDI Matrix,Coimbatore,2017,36824,First,1968.0,187.74,5.0,39.84,18.53,13.0,False,False,False,8,4.98
Ford Figo Diesel ZXI,Coimbatore,2013,65287,First,1399.0,68.05,5.0,4.45,20.0,13.0,False,False,True,12,0.37083333333333335
Mercedes-Benz GLA Class 200 CDI,Kolkata,2014,52000,First,2143.0,136.0,5.0,19.5,17.9,13.0,False,False,False,11,1.7727272727272727
Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,First,1150.0,74.9,5.0,1.75,15.26,13.0,False,True,True,18,0.09722222222222222
Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,First,1498.0,99.0,5.0,5.1,25.83,13.0,False,False,True,9,0.5666666666666667
Hyundai Elantra CRDi SX AT,Delhi,2013,71000,First,1582.0,126.2,5.0,6.8,22.7,13.0,False,False,False,12,0.5666666666666667
Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,1197.0,83.1,5.0,5.74,21.4,13.0,False,True,False,9,0.6377777777777778
Maruti Swift LXi BSIV,Hyderabad,2010,71000,First,1197.0,85.0,5.0,3.3,16.1,13.0,False,True,True,15,0.22
Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,First,3498.0,271.72,4.0,32.0,9.9,13.0,False,False,False,15,2.1333333333333333
BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,1995.0,190.0,5.0,35.0,21.76,13.0,False,False,False,9,3.888888888888889
Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,First,1248.0,73.75,5.0,8.9,28.4,13.0,False,False,False,8,1.1125
Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,Second,1591.0,121.3,5.0,4.0,17.01,13.0,False,True,True,14,0.2857142857142857
Jeep Compass 2.0 Longitude,Kochi,2018,42203,First,1956.0,170.0,5.0,19.46,17.1,13.0,False,False,True,7,2.7800000000000002
Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,First,1991.0,142.0,5.0,5.25,11.4,13.0,False,False,False,16,0.328125
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,First,1497.0,108.5,5.0,9.22,21.5,13.0,False,False,True,7,1.3171428571428572
Hyundai EON Era Plus,Jaipur,2013,70000,First,814.0,55.2,5.0,1.8,21.1,13.0,False,True,True,12,0.15
BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,First,2993.0,258.0,5.0,31.75,14.69,13.0,False,False,False,10,3.175
Maruti Ertiga VDI,Delhi,2014,54569,First,1248.0,88.76,7.0,5.99,20.77,13.0,False,False,True,11,0.5445454545454546
Honda Amaze E i-Vtech,Kochi,2015,51361,First,1198.0,86.7,5.0,4.94,18.0,13.0,False,True,True,10,0.49400000000000005
Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000,Third,1388.0,68.0,5.0,1.5,16.6,13.0,False,True,True,18,0.08333333333333333
Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,Third,1799.0,130.0,5.0,3.25,13.5,13.0,False,True,True,17,0.19117647058823528
Maruti Ertiga ZDI,Delhi,2014,22281,First,1248.0,88.8,7.0,6.5,20.77,13.0,False,False,True,11,0.5909090909090909
Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,First,1120.0,70.0,5.0,3.71,24.0,13.0,False,False,True,12,0.30916666666666665
Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,First,1197.0,81.86,5.0,5.0,20.14,13.0,False,True,True,7,0.7142857142857143
Hyundai i10 Era,Ahmedabad,2008,60000,First,1086.0,68.05,5.0,1.99,19.81,13.0,False,True,True,17,0.11705882352941177
Honda Amaze S i-Vtech,Mumbai,2017,32006,First,1198.0,86.7,5.0,4.25,18.0,13.0,False,True,True,8,0.53125
Audi A6 2.7 TDI,Ahmedabad,2009,78000,First,2698.0,179.5,5.0,8.0,12.4,13.0,False,False,False,16,0.5
Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,First,1197.0,78.9,5.0,2.95,20.36,13.0,False,True,True,14,0.21071428571428572
Renault KWID RXT Optional,Pune,2018,5000,First,799.0,53.3,5.0,3.5,25.17,13.0,False,True,True,7,0.5
Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,Second,1968.0,140.8,5.0,16.0,15.2,13.0,False,False,False,13,1.2307692307692308
Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,First,796.0,47.3,5.0,2.75,22.74,13.0,False,True,True,10,0.275
Honda City i VTEC VX Option,Delhi,2015,53000,First,1497.0,117.3,5.0,6.95,17.8,13.0,False,True,True,10,0.6950000000000001
Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000,Second,1796.0,186.0,5.0,12.5,11.74,13.0,False,True,False,14,0.8928571428571429
Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,First,2967.0,241.4,5.0,36.83,13.22,13.0,False,False,False,8,4.60375
Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,First,1199.0,74.0,5.0,2.7,16.2,13.0,False,True,True,14,0.19285714285714287
Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,First,1396.0,88.7,5.0,9.9,21.38,13.0,False,False,True,8,1.2375
Honda City 1.5 V MT,Kochi,2011,94832,First,1497.0,118.0,5.0,3.83,17.0,13.0,False,True,True,14,0.2735714285714286
Honda City 1.5 S MT,Coimbatore,2012,88381,First,1497.0,118.0,5.0,5.25,17.0,13.0,False,True,True,13,0.40384615384615385
Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,First,1598.0,118.0,5.0,7.75,22.7,13.0,False,False,True,9,0.8611111111111112
Maruti SX4 Vxi BSIV,Mumbai,2010,66000,Second,1586.0,103.2,5.0,2.46,16.51,13.0,False,True,True,15,0.164
Maruti Swift Dzire VDI,Kolkata,2014,38578,First,1248.0,74.0,5.0,3.96,23.4,13.0,False,False,True,11,0.36
Maruti Ertiga ZDI,Chennai,2015,40000,First,1248.0,88.8,7.0,8.25,20.77,13.0,False,False,True,10,0.825
Hyundai i20 1.2 Spotz,Coimbatore,2018,20632,First,1197.0,81.83,5.0,7.58,18.6,13.0,False,True,True,7,1.082857142857143
Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,First,1120.0,70.0,5.0,3.99,24.0,13.0,False,False,True,11,0.36272727272727273
Honda City i VTEC SV,Delhi,2014,54257,First,1497.0,117.3,5.0,6.25,17.4,13.0,False,True,True,11,0.5681818181818182
Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,First,1598.0,103.5,5.0,5.0,20.5,13.0,False,False,True,12,0.4166666666666667
Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000,Second,2987.0,198.5,5.0,4.65,11.0,13.0,False,False,False,20,0.2325
Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881,First,2199.0,194.3,7.0,21.37,13.01,13.0,False,False,False,9,2.3744444444444444
Maruti Alto LXi,Hyderabad,2007,52195,First,796.0,46.3,5.0,1.75,19.7,13.0,False,True,True,18,0.09722222222222222
ISUZU D-MAX V-Cross 4X4,Coimbatore,2018,20422,First,2499.0,134.0,5.0,16.09,12.4,13.0,False,False,True,7,2.2985714285714285
Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,First,1396.0,88.7,5.0,4.1,24.8,13.0,False,False,True,13,0.3153846153846154
Ford Figo Diesel ZXI,Coimbatore,2015,92885,First,1399.0,68.0,5.0,3.56,20.0,13.0,False,False,True,10,0.356
Honda City 1.5 S MT,Pune,2010,43000,Second,1497.0,118.0,5.0,4.21,17.0,13.0,False,True,True,15,0.2806666666666667
Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,First,1582.0,126.2,5.0,6.6,23.9,13.0,False,False,True,10,0.6599999999999999
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,First,1591.0,121.3,5.0,14.35,13.0,13.0,False,True,False,7,2.05
Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,First,1498.0,89.84,5.0,9.5,22.7,13.0,False,False,True,8,1.1875
BMW X6 xDrive30d,Delhi,2011,59000,First,2993.0,241.0,4.0,21.9,11.2,13.0,False,False,False,14,1.5642857142857143
BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,First,1995.0,190.0,5.0,30.45,18.12,13.0,False,False,False,9,3.3833333333333333
Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,First,1498.0,99.0,5.0,5.1,25.83,13.0,False,False,True,9,0.5666666666666667
Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086,First,1591.0,121.3,5.0,5.44,17.0,13.0,False,True,False,12,0.45333333333333337
Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,135000,First,1399.0,68.0,5.0,1.6,13.8,13.0,False,False,True,15,0.10666666666666667
Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862,First,1968.0,174.33,5.0,16.67,17.68,13.0,False,False,False,11,1.5154545454545456
Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200,First,1396.0,98.6,5.0,3.85,15.0,13.0,False,True,False,13,0.29615384615384616
Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,First,2755.0,174.5,7.0,10.64,14.24,13.0,False,False,True,14,0.76
Renault KWID RXT,Bangalore,2016,20229,First,799.0,53.3,5.0,3.5,25.17,13.0,False,True,True,9,0.3888888888888889
Chevrolet Spark 1.0 LT,Chennai,2008,62000,Third,995.0,62.0,5.0,1.1,18.0,13.0,False,True,True,17,0.06470588235294118
Hyundai Verna Transform VTVT,Hyderabad,2011,51500,Second,1599.0,103.2,5.0,2.6,16.2,13.0,False,True,True,14,0.18571428571428572
BMW 3 Series 320d Sport Line,Hyderabad,2012,69000,First,1995.0,184.0,5.0,18.5,18.88,13.0,False,False,False,13,1.4230769230769231
Maruti Swift Dzire VDI,Hyderabad,2015,62476,First,1248.0,74.0,5.0,7.95,26.59,13.0,False,False,True,10,0.795
Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,First,1186.0,73.97,5.0,5.49,25.4,13.0,False,False,True,8,0.68625
Honda Jazz V CVT,Mumbai,2017,17978,First,1199.0,88.7,5.0,6.95,19.0,13.0,False,True,False,8,0.86875
Tata Indigo LS,Jaipur,2008,300000,First,1405.0,70.0,5.0,1.0,17.0,13.0,False,False,True,17,0.058823529411764705
Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000,Second,1399.0,67.0,5.0,4.45,17.8,13.0,False,False,True,12,0.37083333333333335
Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,First,1248.0,88.5,5.0,6.99,25.1,13.0,False,False,True,9,0.7766666666666667
Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,First,1586.0,104.68,5.0,3.51,15.6,13.0,False,True,True,17,0.2064705882352941
Maruti Baleno Zeta Automatic,Kochi,2018,25858,First,1197.0,83.1,5.0,7.54,21.4,13.0,False,True,False,7,1.0771428571428572
Maruti Ritz LDi,Bangalore,2016,120000,First,1248.0,73.94,5.0,3.65,23.2,13.0,False,False,True,9,0.40555555555555556
Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,First,1582.0,126.24,5.0,16.0,19.5,13.0,False,False,False,9,1.7777777777777777
Chevrolet Spark 1.0 LT,Kolkata,2012,11000,First,995.0,62.1,5.0,1.4,16.2,13.0,False,True,True,13,0.10769230769230768
Hyundai i20 1.2 Spotz,Mumbai,2017,3900,First,1197.0,81.83,5.0,6.45,18.6,13.0,False,True,True,8,0.80625
Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,First,1120.0,71.0,5.0,4.4,24.4,13.0,False,False,True,9,0.48888888888888893
Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000,First,1199.0,88.7,5.0,5.95,19.0,13.0,False,True,False,10,0.595
Honda Brio S MT,Ahmedabad,2013,11000,First,1198.0,86.8,5.0,3.9,19.4,13.0,False,True,True,12,0.325
Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,First,2143.0,201.1,5.0,35.28,13.0,13.0,False,False,False,9,3.92
Tata Hexa XT,Pune,2017,39800,First,2179.0,153.86,7.0,14.25,17.6,13.0,False,False,True,8,1.78125
Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,First,1120.0,71.0,5.0,4.5,24.4,13.0,False,False,True,8,0.5625
Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,First,1498.0,89.84,5.0,7.5,22.7,13.0,False,False,True,10,0.75
Tata Nano XTA,Coimbatore,2017,18351,First,624.0,37.48,4.0,3.41,21.9,13.0,False,True,False,8,0.42625
Honda Brio VX,Pune,2013,45000,Second,1198.0,86.8,5.0,3.25,19.4,13.0,False,True,True,12,0.2708333333333333
Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,First,1248.0,88.5,7.0,8.3,24.52,13.0,False,False,True,9,0.9222222222222223
Hyundai i10 Sportz 1.2,Bangalore,2010,29000,First,1197.0,78.9,5.0,3.45,20.36,13.0,False,True,True,15,0.23
Mahindra XUV500 W10 2WD,Mumbai,2015,53392,First,2179.0,140.0,7.0,11.95,16.0,13.0,False,False,True,10,1.1949999999999998
Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,First,1598.0,103.6,5.0,4.25,20.54,13.0,False,False,True,15,0.2833333333333333
Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,First,2179.0,138.1,7.0,8.25,14.0,13.0,False,False,True,11,0.75
Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,First,2354.0,180.0,5.0,5.95,10.2,13.0,False,True,True,15,0.39666666666666667
Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,First,1196.0,73.0,7.0,4.3,15.1,13.0,False,True,True,9,0.47777777777777775
Maruti Swift VDI,Ahmedabad,2012,65000,First,1248.0,74.0,5.0,3.9,22.9,13.0,False,False,True,13,0.3
Maruti Baleno Zeta Automatic,Pune,2016,27809,First,1197.0,83.1,5.0,6.41,21.4,13.0,False,True,False,9,0.7122222222222222
Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,First,2179.0,140.0,7.0,8.36,15.1,13.0,False,False,True,10,0.836
Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,First,1197.0,82.0,5.0,3.85,19.1,13.0,False,True,True,11,0.35000000000000003
Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,First,2143.0,167.62,5.0,36.0,19.27,13.0,False,False,False,8,4.5
Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,First,1798.0,160.0,5.0,7.5,13.14,13.0,False,True,True,14,0.5357142857142857
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,1498.0,88.73,5.0,5.7,20.14,13.0,False,False,True,10,0.5700000000000001
Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,1197.0,81.8,5.0,5.5,20.89,13.0,False,True,True,6,0.9166666666666666
Maruti Swift VDI BSIV,Chennai,2016,49000,First,1248.0,74.0,5.0,5.9,25.2,13.0,False,False,True,9,0.6555555555555556
Honda City i VTEC VX Option,Mumbai,2015,42366,First,1497.0,117.3,5.0,7.75,17.8,13.0,False,True,True,10,0.775
BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,First,2993.0,235.0,5.0,18.0,11.5,13.0,False,False,False,15,1.2
Skoda Laura Ambiente,Hyderabad,2008,122397,First,1896.0,106.0,5.0,4.4,17.5,13.0,False,False,True,17,0.25882352941176473
Volkswagen Polo GT TSI,Coimbatore,2017,50534,First,1197.0,103.5,5.0,8.27,17.21,13.0,False,True,False,8,1.03375
Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,First,1461.0,83.8,5.0,4.75,19.87,13.0,False,False,True,11,0.4318181818181818
Honda City 1.5 S AT,Hyderabad,2008,73095,First,1497.0,118.0,5.0,3.8,16.8,13.0,False,True,False,17,0.22352941176470587
Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,First,1598.0,103.6,5.0,3.4,20.54,13.0,False,False,True,14,0.24285714285714285
Hyundai Grand i10 Sportz,Pune,2016,13436,Second,1197.0,82.0,5.0,4.7,18.9,13.0,False,True,True,9,0.5222222222222223
Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Second,1388.0,68.0,5.0,1.49,16.6,13.0,False,True,True,17,0.08764705882352941
Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Second,1120.0,71.0,5.0,4.5,24.4,13.0,False,False,True,9,0.5
Honda Amaze VX i-DTEC,Hyderabad,2014,74885,First,1498.0,98.6,5.0,5.4,25.8,13.0,False,False,True,11,0.49090909090909096
Honda City i VTEC CVT VX,Hyderabad,2016,14000,First,1497.0,117.3,5.0,11.5,18.0,13.0,False,True,False,9,1.2777777777777777
Renault Fluence 1.5,Pune,2012,56000,Second,1461.0,108.5,5.0,3.5,20.4,13.0,False,False,True,13,0.2692307692307692
BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,1995.0,190.0,5.0,16.5,22.48,13.0,False,False,False,15,1.1
Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,First,1586.0,103.3,5.0,3.9,15.5,13.0,False,True,True,13,0.3
Honda City ZX CVT,Hyderabad,2007,81000,First,1497.0,78.0,5.0,3.25,16.4,13.0,False,True,False,18,0.18055555555555555
Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,First,1198.0,73.75,5.0,5.84,17.0,13.0,False,True,True,7,0.8342857142857143
Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,First,1198.0,73.75,5.0,5.75,17.0,13.0,False,True,True,9,0.6388888888888888
Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,First,1968.0,140.0,5.0,10.0,16.55,13.0,False,False,False,15,0.6666666666666666
Maruti Wagon R VXI,Mumbai,2006,141537,Second,998.0,67.1,5.0,1.05,18.9,13.0,False,True,True,19,0.05526315789473685
Hyundai Verna SX CRDi AT,Delhi,2013,51000,First,1582.0,126.32,5.0,5.64,19.08,13.0,False,False,False,12,0.47
Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,First,2143.0,170.0,5.0,50.97,17.9,13.0,False,False,False,6,8.495
BMW 3 Series Luxury Line,Mumbai,2016,31000,First,1995.0,190.0,5.0,29.95,21.76,13.0,False,False,False,9,3.3277777777777775
Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Second,1498.0,98.6,7.0,4.85,24.2,13.0,False,False,True,11,0.44090909090909086
Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,First,1582.0,126.2,5.0,14.5,17.01,13.0,False,False,False,9,1.6111111111111112
Honda City 1.5 S MT,Hyderabad,2011,71556,First,1497.0,118.0,5.0,5.5,17.0,13.0,False,True,True,14,0.39285714285714285
Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,First,1399.0,68.0,5.0,3.2,17.8,13.0,False,False,True,14,0.2285714285714286
Maruti Swift Dzire LDI,Chennai,2016,91000,First,1248.0,74.0,5.0,4.5,26.59,13.0,False,False,True,9,0.5
Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,First,2143.0,204.0,5.0,30.72,13.0,13.0,False,False,False,10,3.072
Chevrolet Captiva LT,Jaipur,2009,232000,First,1991.0,147.9,7.0,3.5,11.5,13.0,False,False,True,16,0.21875
Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,First,2494.0,102.0,7.0,6.99,12.8,13.0,False,False,True,18,0.38833333333333336
Mahindra Quanto C8,Kochi,2014,58816,First,1493.0,100.0,7.0,3.45,17.21,13.0,False,False,True,11,0.31363636363636366
Honda City i VTEC V,Kochi,2015,63818,First,1497.0,117.3,5.0,6.57,17.4,13.0,False,True,True,10,0.657
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,First,1968.0,174.33,5.0,17.5,17.11,13.0,False,False,False,11,1.5909090909090908
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,First,1199.0,73.9,5.0,3.75,22.07,13.0,False,False,True,12,0.3125
Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,First,1497.0,121.36,5.0,9.99,14.8,13.0,False,True,False,8,1.24875
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,First,2494.0,100.0,7.0,8.2,12.99,13.0,False,False,True,13,0.6307692307692307
Honda City 1.5 EXI,Jaipur,2005,123000,Third,1493.0,100.0,5.0,1.1,13.0,13.0,False,True,True,20,0.05500000000000001
Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,796.0,47.3,5.0,2.45,24.7,13.0,False,True,True,10,0.24500000000000002
Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,First,2987.0,224.34,5.0,13.75,8.7,13.0,False,False,False,16,0.859375
Maruti Swift Dzire LDI,Kolkata,2017,60000,First,1248.0,74.0,5.0,3.0,26.59,13.0,False,False,True,8,0.375
Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,1248.0,88.5,5.0,9.25,24.3,13.0,False,False,True,8,1.15625
Volvo S60 D5 Summum,Mumbai,2013,31000,First,2400.0,215.0,5.0,17.65,13.2,13.0,False,False,False,12,1.4708333333333332
Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,2982.0,168.5,7.0,18.25,12.55,13.0,False,False,False,11,1.6590909090909092
Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,First,1396.0,90.0,5.0,3.45,23.0,13.0,False,False,True,12,0.28750000000000003
Audi A4 35 TDI Premium,Bangalore,2015,58970,First,1968.0,174.33,5.0,23.75,17.11,13.0,False,False,False,10,2.375
Nissan Terrano XV D Pre,Mumbai,2013,60000,Second,1461.0,108.5,5.0,5.45,19.64,13.0,False,False,True,12,0.45416666666666666
Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,998.0,67.04,5.0,5.25,23.1,13.0,False,True,False,8,0.65625
Hyundai i10 Sportz AT,Delhi,2012,62282,First,1197.0,78.9,5.0,2.9,16.95,13.0,False,True,False,13,0.22307692307692306
BMW 3 Series 320d,Hyderabad,2010,80000,First,1995.0,190.0,5.0,14.2,22.69,13.0,False,False,False,15,0.9466666666666667
Hyundai Grand i10 Sportz,Kochi,2018,43698,First,1197.0,82.0,5.0,5.8,18.9,13.0,False,True,True,7,0.8285714285714285
Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,First,1197.0,82.0,5.0,7.22,18.9,13.0,False,True,False,8,0.9025
Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,First,1197.0,81.86,5.0,4.87,18.9,13.0,False,True,True,9,0.5411111111111111
Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,First,1198.0,74.0,5.0,3.3,16.47,13.0,False,True,True,12,0.27499999999999997
Honda City ZX EXi,Hyderabad,2007,91000,Second,1497.0,78.0,5.0,3.0,17.7,13.0,False,True,True,18,0.16666666666666666
